YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2010,2,25,10,29.44,25.12,27.28,19.96,77.44,0.62,100.58,2.66,216.87
2010,2,25,11,30.12,25.02,27.57,19.84,74.12,0.79,100.53,2.57,212.19
2010,2,25,12,30.7,25.08,27.89,19.96,71.94,0.96,100.44,2.53,210.99
2010,2,25,13,30.86,25.08,27.97,19.96,71.31,1.08,100.36,2.66,214.95
2010,2,25,14,30.64,25.04,27.84,19.9,72,1.13,100.29,2.87,219.49
2010,2,25,15,30.4,25.05,27.73,19.96,73.06,1.06,100.26,2.97,218.38
2010,2,25,16,29.7,25.36,27.53,20.32,77.44,0.68,100.25,2.98,212.9
2010,2,25,17,28.76,25.68,27.22,20.69,83.38,0.35,100.28,2.88,207.47
2010,2,25,18,27.29,25.69,26.49,20.69,90.81,0.34,100.33,2.57,204
2010,2,25,19,26.77,25.49,26.13,20.45,92.56,0.38,100.39,2.79,203.41
2010,2,25,20,26.58,25.47,26.02,20.39,93.56,0.4,100.45,2.78,204.04
2010,2,25,21,26.41,25.49,25.95,20.45,94.56,0.39,100.48,2.65,206.41
2010,2,25,22,26.3,25.49,25.9,20.45,95.19,0.44,100.48,2.55,210.96
2010,2,25,23,26.2,25.5,25.85,20.45,95.81,0.47,100.47,2.59,218.5
2010,2,26,0,26.11,25.53,25.82,20.51,96.5,0.46,100.42,2.55,224.13
2010,2,26,1,25.99,25.54,25.76,20.51,97.12,0.48,100.38,2.47,228.2
2010,2,26,2,25.86,25.48,25.67,20.45,97.62,0.46,100.35,2.36,229.71
2010,2,26,3,25.74,25.4,25.57,20.32,97.88,0.43,100.34,2.27,230.45
2010,2,26,4,25.65,25.33,25.49,20.26,97.94,0.4,100.35,2.26,229.64
2010,2,26,5,25.6,25.25,25.42,20.14,97.81,0.37,100.39,2.24,227.12
2010,2,26,6,25.65,25.24,25.44,20.14,97.44,0.38,100.44,2.24,223.16
2010,2,26,7,26.79,25.92,26.35,20.94,94.88,0.4,100.51,2.41,217.24
2010,2,26,8,27.69,26.21,26.95,21.3,91.56,0.45,100.56,3.22,213.42
2010,2,26,9,28.57,26.13,27.35,21.18,86.56,0.53,100.59,3.94,211.14
2010,2,26,10,29.3,25.83,27.56,20.81,81.5,0.55,100.58,4.04,212.22
2010,2,26,11,29.78,25.63,27.71,20.57,78.38,0.7,100.54,3.85,214.01
2010,2,26,12,30.23,25.62,27.92,20.57,76.25,0.79,100.47,3.63,216.25
2010,2,26,13,30.27,25.49,27.88,20.45,75.56,0.76,100.38,3.39,218.54
2010,2,26,14,30.13,25.37,27.75,20.32,75.62,0.65,100.32,3.15,217.44
2010,2,26,15,29.87,25.4,27.63,20.32,76.94,0.61,100.28,2.87,215.59
2010,2,26,16,29.31,25.67,27.49,20.69,80.75,0.45,100.28,2.47,213.54
2010,2,26,17,28.55,25.83,27.19,20.87,85.19,0.24,100.3,2.38,212.28
2010,2,26,18,27.34,25.89,26.62,20.94,91.69,0.13,100.35,2.2,207.29
2010,2,26,19,26.8,25.65,26.23,20.63,93.25,0.06,100.4,2.44,201.63
2010,2,26,20,26.54,25.57,26.05,20.51,94.25,0.04,100.44,2.58,196.73
2010,2,26,21,26.35,25.51,25.94,20.45,95,0.04,100.46,2.66,194.61
2010,2,26,22,26.21,25.48,25.85,20.39,95.62,0.04,100.46,2.62,195.73
2010,2,26,23,26.04,25.44,25.74,20.39,96.31,0.05,100.44,2.51,198.89
2010,2,27,0,25.91,25.39,25.65,20.32,96.81,0.06,100.4,2.47,204.7
2010,2,27,1,25.83,25.35,25.59,20.26,97,0.09,100.36,2.47,211.93
2010,2,27,2,25.76,25.29,25.52,20.2,97.06,0.09,100.34,2.43,217.94
2010,2,27,3,25.69,25.23,25.46,20.14,97.19,0.09,100.34,2.41,221.97
2010,2,27,4,25.55,25.12,25.33,20.02,97.38,0.08,100.37,2.35,225
2010,2,27,5,25.44,25.04,25.23,19.9,97.56,0.09,100.41,2.28,227.63
2010,2,27,6,25.45,25.02,25.23,19.84,97.31,0.09,100.47,2.13,230.06
2010,2,27,7,26.69,25.69,26.19,20.69,94.19,0.12,100.54,2.31,235.45
2010,2,27,8,27.53,25.83,26.68,20.81,90.31,0.09,100.59,2.64,238.57
2010,2,27,9,28.56,25.69,27.12,20.63,84.44,0.13,100.64,2.58,235.25
2010,2,27,10,29.85,25.58,27.72,20.51,77.81,0.21,100.63,2.17,226.46
2010,2,27,11,30.82,25.4,28.11,20.32,72.88,0.34,100.58,1.9,214.08
2010,2,27,12,30.9,25.2,28.05,20.08,71.62,0.81,100.49,1.88,206.67
2010,2,27,13,30.73,25.19,27.96,20.08,72.31,0.81,100.41,2.13,203.36
2010,2,27,14,30.45,25.27,27.87,20.2,73.81,0.66,100.35,2.48,200.43
2010,2,27,15,29.99,25.6,27.8,20.63,77.31,0.49,100.33,2.63,197.25
2010,2,27,16,29.49,25.83,27.66,20.94,80.81,0.2,100.33,2.51,196.63
2010,2,27,17,28.6,25.87,27.23,20.94,85.12,0.09,100.37,2.52,195.07
2010,2,27,18,27.44,25.84,26.65,20.87,90.88,0.08,100.42,2.44,190.34
2010,2,27,19,26.99,25.6,26.3,20.57,91.94,0.06,100.46,2.7,187.99
2010,2,27,20,26.73,25.49,26.11,20.39,92.75,0.03,100.51,2.93,188.89
2010,2,27,21,26.55,25.44,25.99,20.32,93.5,0.02,100.54,3.07,192.66
2010,2,27,22,26.38,25.42,25.9,20.32,94.31,0.04,100.53,3.07,197.65
2010,2,27,23,26.2,25.38,25.8,20.26,95.12,0.07,100.49,3.02,203.84
2010,2,28,0,26.05,25.33,25.69,20.26,95.69,0.09,100.44,2.93,209.16
2010,2,28,1,25.9,25.25,25.58,20.14,96.06,0.12,100.38,2.79,211.38
2010,2,28,2,25.76,25.19,25.48,20.08,96.5,0.16,100.34,2.61,209.79
2010,2,28,3,25.65,25.13,25.4,20.02,96.75,0.2,100.34,2.48,206.4
2010,2,28,4,25.55,25.05,25.3,19.9,96.94,0.18,100.37,2.3,202.56
2010,2,28,5,25.39,24.95,25.17,19.78,97.25,0.15,100.42,2.18,198.56
2010,2,28,6,25.37,24.9,25.13,19.71,97.19,0.11,100.5,2.14,193.93
2010,2,28,7,26.87,25.62,26.25,20.57,92.69,0.08,100.61,2.58,188.52
2010,2,28,8,27.94,25.51,26.72,20.39,86.56,0.1,100.71,3.19,184.08
2010,2,28,9,28.82,25.28,27.05,20.08,81.06,0.2,100.78,3.34,180
2010,2,28,10,29.4,25.13,27.26,19.9,77.75,0.28,100.77,3.46,180
2010,2,28,11,29.77,25.07,27.42,19.84,75.81,0.49,100.72,3.66,182.08
2010,2,28,12,29.94,25.01,27.48,19.84,74.88,0.61,100.66,3.81,184.47
2010,2,28,13,29.9,24.98,27.44,19.78,74.88,0.74,100.58,3.81,187.3
2010,2,28,14,29.68,25.01,27.34,19.84,75.94,0.56,100.52,3.88,190.34
2010,2,28,15,29.32,25.05,27.19,19.9,77.75,0.43,100.49,3.83,193.44
2010,2,28,16,28.78,25.16,26.98,20.02,80.69,0.26,100.5,3.43,198.6
2010,2,28,17,27.96,25.48,26.72,20.39,86.25,0.17,100.52,2.6,205.64
2010,2,28,18,26.83,25.56,26.19,20.51,92.69,0.11,100.57,1.96,210.96
2010,2,28,19,26.4,25.37,25.89,20.26,93.88,0.1,100.63,1.82,214.17
2010,2,28,20,26.2,25.22,25.71,20.02,94.12,0.11,100.69,1.7,217.55
2010,2,28,21,26.02,25.05,25.54,19.84,94.31,0.14,100.73,1.68,219.91
2010,2,28,22,25.83,24.93,25.38,19.71,94.62,0.2,100.73,1.69,219.36
2010,2,28,23,25.66,24.82,25.24,19.59,95,0.26,100.71,1.77,216.36
2010,3,1,0,25.49,24.72,25.11,19.47,95.38,0.28,100.65,1.88,212.11
2010,3,1,1,25.33,24.62,24.98,19.35,95.69,0.31,100.56,1.95,208
2010,3,1,2,25.2,24.55,24.87,19.29,96,0.33,100.5,2.03,205.28
2010,3,1,3,25.08,24.49,24.79,19.23,96.31,0.32,100.46,2.05,205.2
2010,3,1,4,24.94,24.44,24.69,19.17,96.81,0.32,100.45,2.01,205.07
2010,3,1,5,24.79,24.35,24.57,19.04,97.25,0.33,100.47,1.93,203.66
2010,3,1,6,24.82,24.34,24.58,19.04,97.06,0.34,100.53,1.73,203.2
2010,3,1,7,26.4,25.26,25.83,20.14,93.31,0.35,100.61,1.47,201.23
2010,3,1,8,27.7,25.14,26.42,19.96,85.81,0.35,100.7,1.52,191.54
2010,3,1,9,29.02,24.96,26.99,19.71,78.69,0.46,100.76,1.09,173.39
2010,3,1,10,30.3,24.86,27.58,19.59,72.62,0.56,100.76,0.89,141.42
2010,3,1,11,31.05,24.81,27.94,19.53,69.38,0.64,100.72,1.11,134.14
2010,3,1,12,31.54,24.72,28.12,19.47,67.12,0.63,100.65,1.28,149.22
2010,3,1,13,31.74,24.58,28.15,19.35,65.81,0.63,100.55,1.44,161.27
2010,3,1,14,31.78,24.51,28.14,19.29,65.44,0.68,100.46,1.66,174.61
2010,3,1,15,31.23,24.59,27.91,19.35,67.81,0.56,100.43,2.09,186.65
2010,3,1,16,30.36,24.98,27.67,19.84,73,0.37,100.44,2.51,197.98
2010,3,1,17,29.35,25.49,27.42,20.45,79.81,0.26,100.48,2.58,204.7
2010,3,1,18,27.76,25.75,26.75,20.75,88.81,0.19,100.55,2.33,207.94
2010,3,1,19,27.07,25.58,26.32,20.51,91.44,0.18,100.63,2.53,208.15
2010,3,1,20,26.8,25.51,26.15,20.39,92.5,0.24,100.71,2.7,207.75
2010,3,1,21,26.62,25.52,26.07,20.39,93.62,0.35,100.78,2.68,207.61
2010,3,1,22,26.51,25.58,26.05,20.45,94.5,0.44,100.81,2.47,209
2010,3,1,23,26.43,25.62,26.02,20.51,95.19,0.49,100.79,2.2,211.77
2010,3,2,0,26.36,25.65,26,20.57,95.69,0.56,100.73,1.93,215.75
2010,3,2,1,26.28,25.64,25.96,20.57,96.06,0.01,100.68,1.79,219.87
2010,3,2,2,26.23,25.6,25.91,20.51,96.25,0.01,100.62,1.78,220.74
2010,3,2,3,26.16,25.55,25.86,20.45,96.31,0.01,100.63,1.88,220.11
2010,3,2,4,26.09,25.48,25.79,20.39,96.25,0.01,100.66,1.93,221.88
2010,3,2,5,25.93,25.33,25.62,20.2,96.31,0,100.69,1.97,224.68
2010,3,2,6,25.81,25.23,25.52,20.08,96.44,0,100.73,1.92,220.55
2010,3,2,7,26.92,25.77,26.34,20.69,93.25,0,100.78,2.06,208.99
2010,3,2,8,27.84,25.76,26.8,20.69,88.38,0,100.83,2.53,202.13
2010,3,2,9,28.56,25.63,27.1,20.51,84.06,0,100.85,2.67,201.09
2010,3,2,10,29.11,25.61,27.36,20.51,81.38,0,100.85,2.51,202.66
2010,3,2,11,29.44,25.51,27.47,20.39,79.38,0.01,100.79,2.35,205.8
2010,3,2,12,29.68,25.43,27.55,20.32,77.88,0.01,100.72,2.19,209.21
2010,3,2,13,29.83,25.25,27.55,20.08,76.38,0.01,100.64,1.89,214.55
2010,3,2,14,29.87,25.13,27.5,19.96,75.62,0.01,100.55,1.72,220.04
2010,3,2,15,29.69,25.06,27.37,19.9,76.19,0.01,100.5,1.72,226.66
2010,3,2,16,29.34,25.44,27.39,20.39,79.44,0.01,100.48,1.79,228.53
2010,3,2,17,28.61,25.68,27.14,20.69,84.12,0.01,100.51,1.87,225.17
2010,3,2,18,27.29,25.66,26.48,20.63,90.69,0.01,100.56,1.92,219.06
2010,3,2,19,26.8,25.35,26.07,20.2,91.62,0.01,100.62,2.13,215.15
2010,3,2,20,26.58,25.23,25.91,20.08,92.12,0.01,100.7,2.2,213.13
2010,3,2,21,26.4,25.14,25.77,19.96,92.62,0,100.75,2.21,213.02
2010,3,2,22,26.23,25.09,25.66,19.9,93.25,0.01,100.76,2.11,213.51
2010,3,2,23,26.09,25.03,25.56,19.84,93.75,0.01,100.72,1.94,214.52
2010,3,3,0,25.96,24.94,25.45,19.71,93.94,0.01,100.64,1.81,213.9
2010,3,3,1,25.85,24.87,25.36,19.65,94.19,0,100.55,1.7,211.05
2010,3,3,2,25.76,24.83,25.3,19.65,94.5,0,100.48,1.6,205.07
2010,3,3,3,25.67,24.8,25.23,19.59,94.81,0,100.45,1.55,195.79
2010,3,3,4,25.63,24.76,25.19,19.53,94.75,0,100.45,1.49,183.3
2010,3,3,5,25.6,24.66,25.13,19.41,94.44,0,100.5,1.47,172.34
2010,3,3,6,25.73,24.64,25.19,19.41,93.56,0,100.58,1.35,161.46
2010,3,3,7,26.82,25.54,26.18,20.45,92.62,0,100.64,0.98,146.69
2010,3,3,8,28.45,25.5,26.98,20.39,84,0,100.7,0.99,165.42
2010,3,3,9,29.39,24.9,27.15,19.65,76.81,0.01,100.73,0.74,176.39
2010,3,3,10,30.24,24.75,27.49,19.47,72.44,0.01,100.74,0.57,153.79
2010,3,3,11,31.03,24.68,27.85,19.41,68.94,0.01,100.69,0.59,135.54
2010,3,3,12,31.62,24.61,28.12,19.35,66.38,0.01,100.61,0.64,133.51
2010,3,3,13,31.96,24.52,28.24,19.29,64.81,0.01,100.52,0.56,144.09
2010,3,3,14,32.09,24.37,28.23,19.1,63.75,0.01,100.44,0.5,169.22
2010,3,3,15,31.73,24.34,28.04,19.1,64.94,0.01,100.4,0.81,190.01
2010,3,3,16,31.43,25,28.22,19.9,68.81,0.01,100.4,1.21,196.56
2010,3,3,17,30.31,25.03,27.67,19.9,73.44,0.01,100.43,1.8,201.43
2010,3,3,18,28.3,25.91,27.11,20.94,86.81,0,100.5,2.21,201.12
2010,3,3,19,27.44,25.51,26.47,20.45,89.12,0,100.55,2.91,202.23
2010,3,3,20,27.09,25.56,26.33,20.51,91.19,0,100.6,3.33,205.12
2010,3,3,21,26.85,25.72,26.28,20.69,93.38,0,100.64,3.35,208.54
2010,3,3,22,26.62,25.8,26.2,20.75,95.06,0,100.65,3.12,211.06
2010,3,3,23,26.44,25.8,26.12,20.75,96.06,0,100.62,2.9,212.36
2010,3,4,0,26.31,25.82,26.07,20.81,97,0,100.57,2.77,212.21
2010,3,4,1,26.19,25.83,26.01,20.81,97.69,0.01,100.51,2.66,212.9
2010,3,4,2,26.07,25.81,25.94,20.81,98.38,0.01,100.45,2.51,215.12
2010,3,4,3,25.94,25.78,25.86,20.81,98.94,0.01,100.45,2.39,218.1
2010,3,4,4,25.81,25.74,25.78,20.75,99.38,0.01,100.47,2.3,221.28
2010,3,4,5,25.69,25.69,25.69,20.69,99.81,0.01,100.52,2.23,225
2010,3,4,6,25.66,25.65,25.65,20.57,99.75,0.01,100.59,2.18,227.91
2010,3,4,7,26.72,26.08,26.4,21.12,96.19,0.01,100.65,2.11,230.41
2010,3,4,8,27.76,26.3,27.03,21.36,91.62,0.01,100.7,2.76,230.86
2010,3,4,9,28.67,26.24,27.45,21.3,86.62,0.01,100.73,2.85,231.46
2010,3,4,10,29.4,26.03,27.72,21.06,82,0.01,100.73,2.67,233.8
2010,3,4,11,29.98,25.85,27.92,20.81,78.5,0.01,100.67,2.38,239.49
2010,3,4,12,30.15,25.51,27.83,20.45,76.19,0.01,100.6,2.12,247.41
2010,3,4,13,30.21,25.33,27.76,20.2,75.06,0.01,100.52,2.07,251.98
2010,3,4,14,30.22,25.25,27.73,20.14,74.75,0.01,100.44,2.15,253.54
2010,3,4,15,30.02,25.32,27.67,20.26,75.94,0.01,100.41,2.23,251.82
2010,3,4,16,29.66,25.76,27.71,20.81,79.56,0.01,100.41,2.05,246.46
2010,3,4,17,28.91,26.04,27.48,21.12,84.5,0,100.44,1.98,239.39
2010,3,4,18,27.76,26.04,26.9,21.12,90.25,0,100.5,2.02,229.23
2010,3,4,19,27.23,25.73,26.48,20.69,91.38,0,100.54,2.29,224.31
2010,3,4,20,26.93,25.62,26.27,20.57,92.44,0,100.58,2.42,222.91
2010,3,4,21,26.72,25.59,26.15,20.51,93.38,0,100.59,2.45,222.03
2010,3,4,22,26.5,25.58,26.04,20.51,94.5,0,100.58,2.46,221.13
2010,3,4,23,26.3,25.56,25.93,20.51,95.56,0,100.55,2.43,220.56
2010,3,5,0,26.06,25.55,25.8,20.51,96.88,0,100.48,2.32,222.13
2010,3,5,1,25.8,25.51,25.65,20.45,98.12,0,100.41,2.19,224.86
2010,3,5,2,25.61,25.41,25.51,20.32,98.69,0,100.35,2.09,228.19
2010,3,5,3,25.45,25.3,25.37,20.2,98.88,0,100.32,1.95,231.84
2010,3,5,4,25.37,25.18,25.27,20.08,98.69,0,100.34,1.77,235.82
2010,3,5,5,25.43,25.06,25.25,19.9,97.69,0,100.39,1.51,241.58
2010,3,5,6,25.66,24.98,25.33,19.84,95.94,0,100.45,1.17,251.69
2010,3,5,7,26.85,25.65,26.25,20.63,93.12,0,100.51,0.86,260.02
2010,3,5,8,28.6,25.5,27.05,20.45,83.31,0,100.57,0.87,262.81
2010,3,5,9,30.01,24.87,27.44,19.65,74,0.01,100.61,0.43,299.36
2010,3,5,10,31.23,24.51,27.87,19.23,67.56,0.01,100.61,0.3,13.67
2010,3,5,11,32.35,24.35,28.35,19.1,62.88,0.01,100.56,0.29,55.01
2010,3,5,12,33.07,24.14,28.6,18.86,59.62,0.01,100.47,0.19,94.76
2010,3,5,13,33.38,23.84,28.62,18.55,57.56,0.01,100.38,0.16,150.95
2010,3,5,14,33.34,23.58,28.46,18.25,56.75,0.01,100.31,0.4,190.2
2010,3,5,15,32.87,23.63,28.26,18.31,58.5,0.01,100.28,0.83,199.8
2010,3,5,16,32.13,24.31,28.23,19.1,63.5,0.01,100.29,1.44,198.34
2010,3,5,17,31.16,24.48,27.82,19.29,67.81,0,100.33,2.08,196.39
2010,3,5,18,28.56,25.5,27.03,20.45,83.5,0,100.4,2.54,193.87
2010,3,5,19,27.48,25.2,26.34,20.08,87.31,0,100.47,3.38,194.58
2010,3,5,20,27.05,25.36,26.2,20.26,90.38,0,100.52,3.88,198.29
2010,3,5,21,26.74,25.63,26.19,20.57,93.5,0,100.54,3.75,202.93
2010,3,5,22,26.51,25.68,26.09,20.63,95.12,0,100.56,3.45,208.13
2010,3,5,23,26.32,25.65,25.99,20.63,96,0,100.54,3.06,213
2010,3,6,0,26.17,25.61,25.89,20.57,96.56,0,100.49,2.81,217.76
2010,3,6,1,26.01,25.55,25.78,20.51,97.12,0,100.43,2.65,221.17
2010,3,6,2,25.85,25.49,25.67,20.45,97.69,0.01,100.39,2.44,222.93
2010,3,6,3,25.7,25.42,25.56,20.32,98.19,0.01,100.38,2.29,222.38
2010,3,6,4,25.57,25.33,25.45,20.26,98.5,0.01,100.4,2.19,220.67
2010,3,6,5,25.37,25.26,25.31,20.14,99.12,0.01,100.44,2.13,217.54
2010,3,6,6,25.36,25.22,25.29,20.08,99.06,0.01,100.49,2.09,213.39
2010,3,6,7,26.92,25.71,26.32,20.69,93,0.01,100.56,2.68,211.51
2010,3,6,8,28.03,25.64,26.83,20.57,86.75,0.01,100.62,3.12,210.03
2010,3,6,9,29.05,25.37,27.21,20.2,80.38,0.01,100.66,3.11,209.53
2010,3,6,10,29.84,25.18,27.51,20.02,76,0.01,100.65,2.92,210.88
2010,3,6,11,30.51,25.05,27.78,19.9,72.62,0.01,100.59,2.78,214.36
2010,3,6,12,30.69,24.85,27.77,19.65,71,0.01,100.5,2.65,218.19
2010,3,6,13,30.85,24.76,27.8,19.59,70,0.02,100.41,2.55,221.52
2010,3,6,14,30.89,24.65,27.77,19.47,69.38,0.01,100.32,2.49,225
2010,3,6,15,30.58,24.62,27.6,19.41,70.5,0.01,100.26,2.58,223.65
2010,3,6,16,29.83,24.87,27.35,19.71,74.69,0.01,100.24,2.81,218.34
2010,3,6,17,28.8,25.35,27.08,20.32,81.56,0,100.27,2.82,212.46
2010,3,6,18,27.38,25.55,26.47,20.51,89.62,0,100.34,2.61,207.79
2010,3,6,19,26.83,25.43,26.13,20.32,91.88,0,100.4,2.81,205.71
2010,3,6,20,26.59,25.42,26.01,20.32,93.12,0,100.47,2.83,204.94
2010,3,6,21,26.41,25.45,25.93,20.32,94.25,0,100.51,2.74,205.32
2010,3,6,22,26.24,25.47,25.85,20.39,95.44,0,100.54,2.56,207.66
2010,3,6,23,26.11,25.48,25.8,20.39,96.19,0,100.54,2.39,210.67
2010,3,7,0,25.98,25.49,25.73,20.45,97.06,0,100.5,2.31,213.26
2010,3,7,1,25.84,25.5,25.67,20.45,97.88,0.16,100.45,2.27,215.61
2010,3,7,2,25.74,25.46,25.6,20.39,98.25,0.16,100.41,2.25,216.83
2010,3,7,3,25.65,25.4,25.53,20.32,98.38,0.18,100.42,2.26,216.55
2010,3,7,4,25.58,25.33,25.46,20.26,98.38,0.2,100.44,2.28,214.51
2010,3,7,5,25.52,25.26,25.39,20.14,98.31,0.17,100.48,2.33,212.52
2010,3,7,6,25.59,25.25,25.42,20.08,97.81,0.2,100.53,2.34,210.93
2010,3,7,7,26.98,25.92,26.45,20.94,93.81,0.26,100.59,2.93,211.7
2010,3,7,8,27.97,26.01,26.99,21.06,89.06,0.35,100.65,3.58,212.06
2010,3,7,9,28.98,25.79,27.38,20.75,82.88,0.44,100.68,3.82,212.03
2010,3,7,10,29.59,25.53,27.56,20.45,78.69,0.64,100.67,3.63,212.53
2010,3,7,11,30.05,25.38,27.72,20.26,76,1.14,100.62,3.44,213.8
2010,3,7,12,30.15,25.26,27.71,20.14,75.06,1.36,100.55,3.35,217.03
2010,3,7,13,30.38,25.25,27.82,20.14,74,1.21,100.47,3.38,220.21
2010,3,7,14,30.52,25.19,27.86,20.08,73.19,1.03,100.38,3.41,223.7
2010,3,7,15,30.26,25.17,27.72,20.08,74.19,0.73,100.33,3.35,223.87
2010,3,7,16,29.62,25.43,27.52,20.39,78.25,0.48,100.33,3.14,221.27
2010,3,7,17,28.73,25.78,27.25,20.81,84.06,0.27,100.36,2.86,218
2010,3,7,18,27.51,25.85,26.68,20.87,90.56,0.22,100.41,2.48,214.59
2010,3,7,19,27.05,25.69,26.37,20.69,92.06,0.2,100.46,2.62,214.31
2010,3,7,20,26.86,25.64,26.25,20.63,92.94,0.19,100.5,2.7,216.54
2010,3,7,21,26.73,25.65,26.19,20.63,93.69,0.21,100.53,2.72,221.15
2010,3,7,22,26.57,25.66,26.12,20.63,94.62,0.23,100.55,2.67,225
2010,3,7,23,26.43,25.66,26.05,20.63,95.44,0.23,100.54,2.6,229.75
2010,3,8,0,26.28,25.63,25.95,20.57,96.06,0.22,100.49,2.47,233.35
2010,3,8,1,26.17,25.58,25.88,20.51,96.38,0.2,100.43,2.4,238.17
2010,3,8,2,26.08,25.53,25.8,20.51,96.62,0.18,100.37,2.28,242.2
2010,3,8,3,25.93,25.44,25.69,20.39,97,0.17,100.37,2.15,242.97
2010,3,8,4,25.8,25.36,25.58,20.26,97.25,0.17,100.39,2.07,239.85
2010,3,8,5,25.69,25.28,25.48,20.14,97.44,0.21,100.44,2.08,235.71
2010,3,8,6,25.72,25.27,25.49,20.14,97.25,0.3,100.52,2.09,233.04
2010,3,8,7,26.79,25.9,26.34,20.94,94.75,0.32,100.59,2.36,232.52
2010,3,8,8,27.7,26.11,26.9,21.18,90.94,0.36,100.64,2.99,233.61
2010,3,8,9,28.74,25.91,27.33,20.94,84.62,0.49,100.66,3.49,231.9
2010,3,8,10,29.48,25.63,27.56,20.57,79.75,0.6,100.63,3.38,232.33
2010,3,8,11,29.97,25.55,27.76,20.51,77.19,0.76,100.58,3.17,230.5
2010,3,8,12,30.23,25.48,27.86,20.45,75.69,0.8,100.51,3.06,228
2010,3,8,13,30.54,25.46,28,20.39,74.31,0.84,100.43,2.94,222.42
2010,3,8,14,30.49,25.36,27.92,20.26,74.06,0.74,100.38,2.84,215.61
2010,3,8,15,30.12,25.37,27.75,20.26,75.56,0.55,100.35,2.83,209.25
2010,3,8,16,29.49,25.66,27.58,20.63,79.81,0.32,100.35,2.66,208.97
2010,3,8,17,28.69,25.83,27.26,20.87,84.44,0.21,100.38,2.6,211.35
2010,3,8,18,27.44,25.93,26.69,21,91.31,0.19,100.44,2.27,210.19
2010,3,8,19,26.98,25.77,26.37,20.75,92.94,0.22,100.49,2.35,209.72
2010,3,8,20,26.76,25.73,26.25,20.69,93.88,0.23,100.54,2.38,209.35
2010,3,8,21,26.59,25.69,26.15,20.63,94.69,0.26,100.57,2.33,211.29
2010,3,8,22,26.44,25.67,26.05,20.63,95.38,0.25,100.58,2.35,213.74
2010,3,8,23,26.32,25.62,25.98,20.57,95.81,0.27,100.56,2.38,216.61
2010,3,9,0,26.18,25.57,25.87,20.51,96.31,0.29,100.5,2.34,218.9
2010,3,9,1,26.06,25.51,25.79,20.45,96.62,0.33,100.42,2.33,220.37
2010,3,9,2,25.98,25.45,25.71,20.39,96.81,0.36,100.36,2.34,220.93
2010,3,9,3,25.89,25.4,25.65,20.32,96.94,0.36,100.32,2.38,221.54
2010,3,9,4,25.83,25.34,25.58,20.26,97,0.41,100.33,2.4,221.57
2010,3,9,5,25.8,25.31,25.55,20.2,97,0.35,100.4,2.45,219.95
2010,3,9,6,25.88,25.35,25.62,20.26,96.75,0.31,100.49,2.5,219.16
2010,3,9,7,26.87,25.92,26.39,20.94,94.44,0.36,100.56,3.1,217.82
2010,3,9,8,27.68,26.18,26.93,21.24,91.44,0.36,100.63,3.71,214.63
2010,3,9,9,28.44,26.05,27.25,21.12,86.88,0.53,100.66,4.36,213.46
2010,3,9,10,29.08,25.8,27.44,20.75,82.38,0.75,100.66,4.34,213.63
2010,3,9,11,29.55,25.64,27.59,20.57,79.44,1.36,100.59,4.17,214.32
2010,3,9,12,29.71,25.55,27.63,20.51,78.31,1.94,100.51,3.93,213.25
2010,3,9,13,29.71,25.52,27.62,20.45,78.19,2.46,100.43,3.83,212.01
2010,3,9,14,29.4,25.55,27.48,20.51,79.69,2.04,100.38,3.65,212.06
2010,3,9,15,28.99,25.68,27.33,20.69,82.25,1.86,100.36,3.45,212.25
2010,3,9,16,28.48,25.83,27.16,20.87,85.5,1.05,100.35,3.13,209.32
2010,3,9,17,27.75,25.95,26.85,21,89.88,0.68,100.38,2.58,202.77
2010,3,9,18,26.77,25.74,26.26,20.75,94,0.62,100.43,2.26,193.22
2010,3,9,19,26.41,25.55,25.98,20.51,94.88,0.55,100.49,2.34,184.8
2010,3,9,20,26.21,25.46,25.83,20.39,95.5,0.46,100.54,2.25,179.01
2010,3,9,21,25.96,25.32,25.64,20.2,96.12,0.38,100.57,2.04,174.07
2010,3,9,22,25.75,25.15,25.45,20.02,96.44,0.27,100.57,1.75,175.9
2010,3,9,23,25.74,25.05,25.39,19.84,95.75,0.18,100.54,1.47,185.5
2010,3,10,0,25.69,24.94,25.31,19.78,95.5,0.11,100.49,1.27,198.32
2010,3,10,1,25.41,24.83,25.12,19.65,96.38,0.11,100.43,1.33,206.11
2010,3,10,2,25.08,24.72,24.9,19.53,97.69,0.13,100.39,1.56,202.44
2010,3,10,3,24.87,24.63,24.76,19.41,98.44,0.14,100.38,1.77,197.72
2010,3,10,4,24.8,24.58,24.69,19.35,98.5,0.15,100.38,1.89,194.32
2010,3,10,5,24.76,24.51,24.63,19.23,98.25,0.2,100.41,1.84,190.54
2010,3,10,6,24.87,24.45,24.66,19.23,97.44,0.24,100.46,1.64,190.13
2010,3,10,7,25.97,25.3,25.63,20.14,95.88,0.25,100.52,1.3,190.77
2010,3,10,8,27.2,25.64,26.42,20.57,91.06,0.27,100.57,1.53,196.03
2010,3,10,9,28.23,25.39,26.81,20.26,84.5,0.38,100.61,1.96,196.92
2010,3,10,10,28.99,25.31,27.15,20.2,80.44,0.54,100.59,2.31,193.28
